0.443,0.419,0.024
0.440,0.432,0.008
0.429,0.424,0.004
0.430,0.417,0.012
0.429,0.417,0.012
0.429,0.425,0.004
0.430,0.409,0.020
0.429,0.412,0.016
0.429,0.417,0.012
0.435,0.418,0.016
