5.345,5.311,0.032
5.356,5.310,0.044
5.547,5.504,0.041
5.496,5.446,0.049
5.431,5.393,0.036
5.435,5.396,0.040
5.662,5.625,0.032
5.860,5.826,0.032
6.147,6.103,0.040
6.141,6.105,0.032
