0.018,0.014,0.005
0.008,0.004,0.005
0.009,0.005,0.004
0.013,0.011,0.003
0.011,0.006,0.004
0.010,0.006,0.005
0.014,0.009,0.005
0.011,0.005,0.006
0.013,0.010,0.003
0.008,0.004,0.005
