2.278,2.274,0.004
2.264,2.252,0.012
2.261,2.258,0.004
2.261,2.261,0.000
2.268,2.256,0.012
2.266,2.266,0.000
2.266,2.262,0.004
2.268,2.258,0.012
2.265,2.261,0.004
2.270,2.270,0.000
