0.012,0.007,0.004
0.009,0.006,0.004
0.007,0.005,0.002
0.007,0.003,0.006
0.007,0.005,0.002
0.012,0.011,0.003
0.012,0.011,0.002
0.017,0.012,0.007
0.007,0.004,0.004
0.009,0.008,0.001
