0.092,0.080,0.013
0.087,0.082,0.007
0.086,0.082,0.004
0.075,0.070,0.008
0.087,0.087,0.000
0.081,0.076,0.007
0.080,0.078,0.004
0.077,0.068,0.010
0.090,0.081,0.009
0.078,0.074,0.005
